rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B1,2,3,10,lam=10,569,191,2023-01-19,2023-01-21,1.0338885151092601,0.2064213041202865,0.54973821989528793,4
B1,2,1,30,lam=30,190,190,2022-01-02,2022-01-03,1.1023123043058967,0.23448047832577468,0.53157894736842104,29
B1,2,2,30,lam=30,380,189,2022-05-22,2022-08-05,1.0693618564435308,0.22769053159124336,0.47089947089947087,29
B1,2,3,30,lam=30,569,191,2023-01-19,2023-01-21,1.0065133925995178,0.20243277589901076,0.54450261780104714,4
B1,2,1,100,lam=100,190,190,2022-01-02,2022-01-03,1.0135239669288982,0.21791919606682447,0.54736842105263162,29
B1,2,2,100,lam=100,380,189,2022-05-22,2022-08-05,1.0380367249711566,0.22159237167631338,0.49206349206349204,29
B1,2,3,100,lam=100,569,191,2023-01-19,2023-01-21,0.98597858623592038,0.1994478559774088,0.53926701570680624,4
B1,3,1,0.01,lam=0.01,285,284,2022-03-18,2022-03-19,1.3784523619573044,0.26495839796931359,0.397887323943662,29
B1,3,2,0.01,lam=0.01,569,286,2023-01-19,2023-01-21,1.204447490469561,0.22960373928974478,0.49650349650349651,4
B1,3,3,0.01,lam=0.01,855,285,2023-10-28,2023-10-29,0.99743299004995589,0.20704402432514027,0.55789473684210522,4
B1,3,1,0.029999999999999999,lam=0.03,285,284,2022-03-18,2022-03-19,1.3560824825971072,0.26312775376031017,0.397887323943662,29
B1,3,2,0.029999999999999999,lam=0.03,569,286,2023-01-19,2023-01-21,1.1941784177010855,0.22868965452461026,0.49650349650349651,4
B1,3,3,0.029999999999999999,lam=0.03,855,285,2023-10-28,2023-10-29,0.99745444725572729,0.2069705419090361,0.55789473684210522,4
B1,3,1,0.10000000000000001,lam=0.1,285,284,2022-03-18,2022-03-19,1.3120549613953314,0.25853563611858171,0.40492957746478875,29
B1,3,2,0.10000000000000001,lam=0.1,569,286,2023-01-19,2023-01-21,1.1778535332185465,0.22652366969492385,0.50349650349650354,4
B1,3,3,0.10000000000000001,lam=0.1,855,285,2023-10-28,2023-10-29,0.99736099214823093,0.20677715219693543,0.55438596491228065,4
B1,3,1,0.29999999999999999,lam=0.3,285,284,2022-03-18,2022-03-19,1.252428801478227,0.25135254758562792,0.4119718309859155,29
B1,3,2,0.29999999999999999,lam=0.3,569,286,2023-01-19,2023-01-21,1.1573718661236752,0.22356418377332715,0.52097902097902093,4
B1,3,3,0.29999999999999999,lam=0.3,855,285,2023-10-28,2023-10-29,0.99685965450389313,0.20647714715628554,0.54736842105263162,4
B1,3,1,1,lam=1,285,284,2022-03-18,2022-03-19,1.1792141578069433,0.2416322885835723,0.426056338028169,29
B1,3,2,1,lam=1,569,286,2023-01-19,2023-01-21,1.1293922971374981,0.21998261807682232,0.5174825174825175,4
B1,3,3,1,lam=1,855,285,2023-10-28,2023-10-29,0.99480280519856645,0.20604009743504245,0.54385964912280704,4
B1,3,1,3,lam=3,285,284,2022-03-18,2022-03-19,1.1203578676449051,0.23307144902694751,0.45070422535211269,29
B1,3,2,3,lam=3,569,286,2023-01-19,2023-01-21,1.0964412130968892,0.21585882212458196,0.52097902097902093,4
B1,3,3,3,lam=3,855,285,2023-10-28,2023-10-29,0.99007531473700405,0.20532604648336775,0.54035087719298247,4
B1,3,1,10,lam=10,285,284,2022-03-18,2022-03-19,1.0711359837830383,0.22484397169607384,0.49295774647887325,29
B1,3,2,10,lam=10,569,286,2023-01-19,2023-01-21,1.051531341277143,0.20962254127450269,0.54195804195804198,4
B1,3,3,10,lam=10,855,285,2023-10-28,2023-10-29,0.98230798103988304,0.20392471648480184,0.5368421052631579,4
B1,3,1,30,lam=30,285,284,2022-03-18,2022-03-19,1.0372653209075713,0.21856939517812909,0.49647887323943662,29
B1,3,2,30,lam=30,569,286,2023-01-19,2023-01-21,1.0126956314780737,0.20387945679354691,0.54545454545454541,4
B1,3,3,30,lam=30,855,285,2023-10-28,2023-10-29,0.97465838432475338,0.20217748922421164,0.55789473684210522,4
B1,3,1,100,lam=100,285,284,2022-03-18,2022-03-19,1.009604790201754,0.21327905388631441,0.50704225352112675,29
B1,3,2,100,lam=100,569,286,2023-01-19,2023-01-21,0.98302702349299897,0.19942715948798956,0.54895104895104896,4
B1,3,3,100,lam=100,855,285,2023-10-28,2023-10-29,0.96650238659846499,0.20017919620619246,0.56842105263157894,4
B1,4,1,0.01,lam=0.01,380,380,2022-05-22,2022-08-05,1.1985715844943399,0.23256619765646963,0.46052631578947367,29
